arquivo,estrutura,texto_original,codigo,descricao,dimensoes,largura,altura,profundidade,quantidade,unidade,material,area_m2,tipo,dimensao1,dimensao2
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"5
",,,,,,,5,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"50
ESC",,,,,,,50,,ESC,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 02
1:50
",,,,,,,02,,"VISTA 02
1:50
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"75MESA EM MDF 5cm BELLINI GREENPLAC
ESC",,,,,,,75,,"MESA EM MDF 5cm BELLINI GREENPLAC
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01 (19)
1:50DET",,,,,,,02,,"VISTA 01 (19)
1:50DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"1
",,,,,,,1,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,75,,,,,,,7,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,75 ,,,,,,,75,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05MESA EM MDF 5cm BELLINI
GREENPLACDETALHE 02 - VISTA
MEIA ESQUADRIA
CONFERIR MEDIDAS NO LOCAL
MEDIDAS EM CENTÍMETROSACABAMENTO EM MEIA
ESQUADRIA
FRENTE ARMÁRIO
BASE ARMÁRIO
DETALHE 03 - CORTE
RECUO BASE MOBILIÁRIO
CONFERIR MEDIDAS NO LOCAL
MEDIDAS EM CENTÍMETROS5
5
1
2
ESC",,,,,,,05,,"MESA EM MDF 5cm BELLINI
GREENPLACDETALHE 02 - VISTA
MEIA ESQUADRIA
CONFERIR MEDIDAS NO LOCAL
MEDIDAS EM CENTÍMETROSACABAMENTO EM MEIA
ESQUADRIA
FRENTE ARMÁRIO
BASE ARMÁRIO
DETALHE 03 - CORTE
RECUO BASE MOBILIÁRIO
CONFERIR MEDIDAS NO LOCAL
MEDIDAS EM CENTÍMETROS5
5
1
2
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,02PLANTA MESA P,,,,,,,02,,PLANTA MESA P,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"19)
1:50DET",,,,,,,19,,")
1:50DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"1
",,,,,,,1,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05 2,,,,,,,05,,2,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,20 ,,,,,,,20,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05
2",,,,,,,05,,2,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"30
",,,,,,,30,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"55MESA EM MDF 5cm BELLINI
GREENPLAC MESA EM MDF 5cm BELLINI GREENPLAC
ESC",,,,,,,55,,"MESA EM MDF 5cm BELLINI
GREENPLAC MESA EM MDF 5cm BELLINI GREENPLAC
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 02 (19)
1:50
",,,,,,,02,,"VISTA 02 (19)
1:50
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"7512
CUBA DE APOIO REDONDA  Ø30  E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIOPAINÉL 18mm BELLINI GREENPLAC COM ESPELHO
AA
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON  BEGE ACETINADO1",,,,,,,7512,,"CUBA DE APOIO REDONDA  Ø30  E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIOPAINÉL 18mm BELLINI GREENPLAC COM ESPELHO
AA
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON  BEGE ACETINADO1",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"30
 60  60  70 35  25
1 90
ESC",,,,,,,30,,"60  60  70 35  25
1 90
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02PLANTA BALCÃO (11)
1:50
632525
251PM80
 340
5 689
AVALIAÇÃO/ATENDIMENTO 01
A: 8",,,,,,,02,,"PLANTA BALCÃO (11)
1:50
632525
251PM80
 340
5 689
AVALIAÇÃO/ATENDIMENTO 01
A: 8",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"36m²
1011
12
22
170
Wc PNE Feminino
A",,,,,,,36,,"m²
1011
12
22
170
Wc PNE Feminino
A",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"06m²1
2
ESC",,,,,,,06,,"m²1
2
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,02BANHEIRO P,,,,,,,02,,BANHEIRO P,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"1:50
230ATENDIMENTO 02
A: 6",,,,,,,1,,":50
230ATENDIMENTO 02
A: 6",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"29m²PM80273
89
1112
22
ESC",,,,,,,29,,"m²PM80273
89
1112
22
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02ATENDIMENTO 02
1:50
1
ESC",,,,,,,02,,"ATENDIMENTO 02
1:50
1
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02ARMÁRIO DML (14)
1:50
",,,,,,,02,,"ARMÁRIO DML (14)
1:50
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,40,,,,,,,4,,0,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"90
TORNEIRA DE PAREDE
ESC",,,,,,,90,,"TORNEIRA DE PAREDE
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01 (14)
1:50",,,,,,,02,,"VISTA 01 (14)
1:50",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,45 ,,,,,,,45,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,45,,,,,,,4,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"90
1",,,,,,,90,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05
1",,,,,,,05,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,00 1,,,,,,,00,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"50
2",,,,,,,50,,2,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"50
TANQUE COM COLUNA DE APOIOARMÁRIO SUSPENSO EM MDF 18mm
BELLINI GREENPLAC E PORTAS EM MDF 18mm
VERSALHES GREENPLAC (VEIOS NA VERTICAL)
 COM PUXADORES CAVA EM ALUMÍNIO
ESC",,,,,,,50,,"TANQUE COM COLUNA DE APOIOARMÁRIO SUSPENSO EM MDF 18mm
BELLINI GREENPLAC E PORTAS EM MDF 18mm
VERSALHES GREENPLAC (VEIOS NA VERTICAL)
 COM PUXADORES CAVA EM ALUMÍNIO
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01 INTERNA (14)
1:50DET",,,,,,,02,,"VISTA 01 INTERNA (14)
1:50DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"1
PRAT",,,,,,,1,,PRAT,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"90
1",,,,,,,90,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,0047,,,,,,,004,,7,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,3 1,,,,,,,3,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,8 47,,,,,,,8,,47,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,3 1,,,,,,,3,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,8 1,,,,,,,8,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"8ARMÁRIO SUSPENSO EM MDF 18mm
BELLINI GREENPLAC E PORTAS EM MDF 18mm
VERSALHES GREENPLAC (VEIOS NA VERTICAL)
 COM PUXADORES CAVA EM ALUMÍNIO
DML
A: 1",,,,,,,8,,"ARMÁRIO SUSPENSO EM MDF 18mm
BELLINI GREENPLAC E PORTAS EM MDF 18mm
VERSALHES GREENPLAC (VEIOS NA VERTICAL)
 COM PUXADORES CAVA EM ALUMÍNIO
DML
A: 1",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"78m²
PM70
20014BASE EM ALVENARIA H= 15cm COM
RODAPÉ MDF OU PVC BRANCOARMÁRIO E NICHO SUSPENSO EM MDF 18mm
 BELLINI GREENPLAC E PORTAS EM MDF 18mm MALBEC
VANILLA (VEIOS NA VERTICAL) PUXADORES
CAVA EM ALUMÍNIO
TONEIRA DE MESA PARA COZINHA
ESC",,,,,,,78,,"m²
PM70
20014BASE EM ALVENARIA H= 15cm COM
RODAPÉ MDF OU PVC BRANCOARMÁRIO E NICHO SUSPENSO EM MDF 18mm
 BELLINI GREENPLAC E PORTAS EM MDF 18mm MALBEC
VANILLA (VEIOS NA VERTICAL) PUXADORES
CAVA EM ALUMÍNIO
TONEIRA DE MESA PARA COZINHA
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01 
1:50DET",,,,,,,02,,"VISTA 01 
1:50DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,2GAV,,,,,,,2,,GAV,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"60
1",,,,,,,60,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,20,,,,,,,2,,0,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,15 ,,,,,,,15,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,18 ,,,,,,,18,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,18 ,,,,,,,18,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,18 ,,,,,,,18,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,18 ,,,,,,,18,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,04 ,,,,,,,04,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,20 ,,,,,,,20,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,50 ,,,,,,,50,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,45 ,,,,,,,45,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"45
",,,,,,,45,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"60ARMÁRIO  EM MDF  18mm BELLINI GREENPLAC E
PORTAS E GAVETAS EM MDF 18mm VERSALHES
GREENPLAC (VEIOS NA VERTICAL) PUXADORES
 CAVA EM ALUMÍNIOBANCADA E FRONTÃO EM
GRANITO SÃO GABRIEL
2 35PURIFICADOR DE ÁGUA1",,,,,,,60,,"ARMÁRIO  EM MDF  18mm BELLINI GREENPLAC E
PORTAS E GAVETAS EM MDF 18mm VERSALHES
GREENPLAC (VEIOS NA VERTICAL) PUXADORES
 CAVA EM ALUMÍNIOBANCADA E FRONTÃO EM
GRANITO SÃO GABRIEL
2 35PURIFICADOR DE ÁGUA1",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"20
PM80COPA
A: 5",,,,,,,20,,"PM80COPA
A: 5",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"36m²17
ESC",,,,,,,36,,"m²17
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02PLANTA COPA
1:50ARMÁRIO  EM MDF  18mm BELLINI GREENPLAC E
PORTAS E GAVETAS EM MDF 18mm VERSALHES
GREENPLAC (VEIOS NA VERTICAL) PUXADORES
 CAVA EM ALUMÍNIO
ESC",,,,,,,02,,"PLANTA COPA
1:50ARMÁRIO  EM MDF  18mm BELLINI GREENPLAC E
PORTAS E GAVETAS EM MDF 18mm VERSALHES
GREENPLAC (VEIOS NA VERTICAL) PUXADORES
 CAVA EM ALUMÍNIO
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01 INTERNA
1:50DET",,,,,,,02,,"VISTA 01 INTERNA
1:50DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,2GAV,,,,,,,2,,GAV,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"15cm COM
RODAPÉ MDF OU PVC BRANCO ARMÁRIO E NICHO SUSPENSO EM MDF 18mm
 BELLINI GREENPLAC E PORTAS EM MDF 18mm
VERSALHES GREENPLAC (VEIOS NA VERTICAL)
PUXADORES
CAVA EM ALUMÍNIO
TONEIRA DE MESA PARA COZINHA
 02  41  02  43  02  20  04  71  151 20
ESC",,,,,,,15,,"cm COM
RODAPÉ MDF OU PVC BRANCO ARMÁRIO E NICHO SUSPENSO EM MDF 18mm
 BELLINI GREENPLAC E PORTAS EM MDF 18mm
VERSALHES GREENPLAC (VEIOS NA VERTICAL)
PUXADORES
CAVA EM ALUMÍNIO
TONEIRA DE MESA PARA COZINHA
 02  41  02  43  02  20  04  71  151 20
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02PLANTA DML
1:50ESC",,,,,,,02,,"PLANTA DML
1:50ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01
1:50BACIA COM CAIXA
ACOPLADA
(A ALTURA DO ASSENTO
DEVE
SER 46cm)BARRA DE APOIO
EM INOX 80cmBARRA DE APOIO
EM INOX 70cm
",,,,,,,02,,"VISTA 01
1:50BACIA COM CAIXA
ACOPLADA
(A ALTURA DO ASSENTO
DEVE
SER 46cm)BARRA DE APOIO
EM INOX 80cmBARRA DE APOIO
EM INOX 70cm
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"86
",,,,,,,86,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,75,,,,,,,7,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"70
2 801 70
 90
PM80
 197ATENDIMENTO 03
A: 6",,,,,,,70,,"2 801 70
 90
PM80
 197ATENDIMENTO 03
A: 6",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"71m²
MACA HIDRÁULICA341
78 11
12
22
ESC",,,,,,,71,,"m²
MACA HIDRÁULICA341
78 11
12
22
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02ATENDIMENTO 03
1:50
ESC",,,,,,,02,,"ATENDIMENTO 03
1:50
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02PLANTA MESA 
1:501
2
",,,,,,,02,,"PLANTA MESA 
1:501
2
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05 1,,,,,,,05,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,15 ,,,,,,,15,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05
1",,,,,,,05,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"25
",,,,,,,25,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"55MESA EM MDF 5cm BELLINI
GREENPLAC
ESC",,,,,,,55,,"MESA EM MDF 5cm BELLINI
GREENPLAC
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01
1:50DET",,,,,,,02,,"VISTA 01
1:50DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"1
",,,,,,,1,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,75,,,,,,,7,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,75 ,,,,,,,75,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05MESA EM MDF 5cm BELLINI
GREENPLAC
MESA EM MDF 5cm BELLINI GREENPLAC
ESC",,,,,,,05,,"MESA EM MDF 5cm BELLINI
GREENPLAC
MESA EM MDF 5cm BELLINI GREENPLAC
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 02
1:50
",,,,,,,02,,"VISTA 02
1:50
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"75
COMERCIAL 
A: 3",,,,,,,75,,"COMERCIAL 
A: 3",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"96m²
PM70
233
66
19
ESC",,,,,,,96,,"m²
PM70
233
66
19
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,02PLANTA P,,,,,,,02,,PLANTA P,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"1:5012
CUBA DE APOIO REDONDA  Ø30  E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIOPAINÉL 18mm BELLINI GREENPLAC COM ESPELHO
AA
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON  BEGE ACETINADO1",,,,,,,1,,":5012
CUBA DE APOIO REDONDA  Ø30  E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIOPAINÉL 18mm BELLINI GREENPLAC COM ESPELHO
AA
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON  BEGE ACETINADO1",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"30
 60  60  70 35  25
1 90
ESC",,,,,,,30,,"60  60  70 35  25
1 90
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02PLANTA BALCÃO (11)
1:50
DET",,,,,,,02,,"PLANTA BALCÃO (11)
1:50
DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"3
ESC",,,,,,,3,,ESC,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 01 (11)
1:50
",,,,,,,02,,"VISTA 01 (11)
1:50
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05 ,,,,,,,05,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,35 ,,,,,,,35,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05
",,,,,,,05,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"40
",,,,,,,40,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,60 ,,,,,,,60,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,70,,,,,,,7,,0,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,65 ,,,,,,,65,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05,,,,,,,0,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,10 ,,,,,,,10,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05,,,,,,,0,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,30 ,,,,,,,30,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,301,,,,,,,30,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,90,,,,,,,9,,0,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,60 ,,,,,,,60,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,602,,,,,,,60,,2,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"80
",,,,,,,80,,"
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"05
1 90
GAVETA
GAVETA
GAVETA
GAVETACUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC E
PORTAS EM MDF VERSALHES GREENPLAC
(VEIOS NA VERTICAL) COM PUXADORES
CAVA  EM ALUMÍNIO
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON BEGE ACETINADO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC COM RODÍZIO  OCULTO
EM SAIA DE 3cm",,,,,,,05,,"1 90
GAVETA
GAVETA
GAVETA
GAVETACUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC E
PORTAS EM MDF VERSALHES GREENPLAC
(VEIOS NA VERTICAL) COM PUXADORES
CAVA  EM ALUMÍNIO
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON BEGE ACETINADO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC COM RODÍZIO  OCULTO
EM SAIA DE 3cm",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"50mmPAINÉL EM MDF 18mmBELLINI GREENPLAC COM ESPELHO
DET",,,,,,,50,,"mmPAINÉL EM MDF 18mmBELLINI GREENPLAC COM ESPELHO
DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"3
ESC",,,,,,,3,,ESC,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA INTERNA (11)
1:50 05  35  30  05 10 05 1 90
 60  60  70
1 90
 35  05
GAVETA
GAVETA
GAVETA
GAVETAPRATELEIRACUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC E
PORTAS EM MDF VERSALHES GREENPLAC
(VEIOS NA VERTICAL) COM PUXADORES
CAVA  EM ALUMÍNIO
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON BEGE ACETINADO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC COM RODÍZIO  OCULTO
EM SAIA DE 3cm",,,,,,,02,,"VISTA INTERNA (11)
1:50 05  35  30  05 10 05 1 90
 60  60  70
1 90
 35  05
GAVETA
GAVETA
GAVETA
GAVETAPRATELEIRACUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC E
PORTAS EM MDF VERSALHES GREENPLAC
(VEIOS NA VERTICAL) COM PUXADORES
CAVA  EM ALUMÍNIO
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON BEGE ACETINADO
ARMÁRIO EM MDF 18mm BELLINI
GREENPLAC COM RODÍZIO  OCULTO
EM SAIA DE 3cm",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"50mmPAINÉL EM MDF 18mmBELLINI GREENPLAC COM ESPELHO2 80
DET",,,,,,,50,,"mmPAINÉL EM MDF 18mmBELLINI GREENPLAC COM ESPELHO2 80
DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"3
ARMÁRIO EM MDF 18mm BELLINI GREENPLAC E PORTAS
 EM MDF VERSALHES GREENPLAC (VEIOS NA VERTICAL)
COM PUXADORES CAVA  EM ALUMÍNIOPAINÉL EM MDF 18mm BELLINI
GREENPLAC COM ESPELHOCUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
ESC",,,,,,,3,,"ARMÁRIO EM MDF 18mm BELLINI GREENPLAC E PORTAS
 EM MDF VERSALHES GREENPLAC (VEIOS NA VERTICAL)
COM PUXADORES CAVA  EM ALUMÍNIOPAINÉL EM MDF 18mm BELLINI
GREENPLAC COM ESPELHOCUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02CORTE AA (11)
1:50
",,,,,,,02,,"CORTE AA (11)
1:50
",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,70 ,,,,,,,70,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05,,,,,,,0,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"10 05 1 90
2 80
DET",,,,,,,10,,"05 1 90
2 80
DET",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"3CUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
PAINÉL EM MDF 18mm BELLINI GREENPLAC COM ESPELHO
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON BEGE ACETINADO
ESC",,,,,,,3,,"CUBA DE APOIO REDONDA Ø30 E TORNEIRA
DE MESA BICA ALTA PARA LAVATÓRIO
PAINÉL EM MDF 18mm BELLINI GREENPLAC COM ESPELHO
BANCO EM MDF 18mm BELLINI GREENPLAC COM
FUTON BEGE ACETINADO
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02VISTA 02 (11)
1:50ARMÁRIO EM MDF 18mm BELLINI GREENPLAC COM RODÍZIO  OCULTO
EM SAIA DE 3cm",,,,,,,02,,"VISTA 02 (11)
1:50ARMÁRIO EM MDF 18mm BELLINI GREENPLAC COM RODÍZIO  OCULTO
EM SAIA DE 3cm",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,50mm,,,,,,,50,,mm,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,70 ,,,,,,,70,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05,,,,,,,0,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,10,,,,,,,1,,0,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05 ,,,,,,,05,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,35 ,,,,,,,35,, ,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,05,,,,,,,0,,5,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"40
1",,,,,,,40,,1,,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"95
2 80
ESC",,,,,,,95,,"2 80
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02PLANTA GAVETEIRO 
1:50AA 50 50
GAVETA
GAVETA
GAVETA
GAVETA
ESC",,,,,,,02,,"PLANTA GAVETEIRO 
1:50AA 50 50
GAVETA
GAVETA
GAVETA
GAVETA
ESC",,,,
RF_VIAMA_O_MOBILIARIO_R01.pdf,quantidade_material,"02CORTE AA 
1:50 50
1",,,,,,,02,,"CORTE AA 
1:50 50
1",,,,
